no,id,title,Category,title_seg,title_clean
LZL33014,121446000000.0,我的小孩不是阿斯伯格综合征，行为不刻板，运动协调。所以不能放弃,0,我 的 小孩 不是 阿 斯伯格 综合征 ， 行为 不 刻板 ， 运动 协调 。 所以 不能 放弃,小孩 斯伯格 综合征 刻板 运动 协调 放弃
LZL33018,121447000000.0,孩子戒不了奶瓶，别的东西颜色不对也不喝，得找点东西代替奶粉给他冲，虽然现在很多水就放半勺水解奶粉。。。,0,孩子 戒 不了 奶瓶 ， 别的 东西 颜色 不 对 也 不 喝 ， 得 找点 东西 代替 奶粉 给 他 冲 ， 虽然 现在 很多 水 就 放 半勺 水解 奶粉 。 。 。,孩子 戒 奶瓶 东西 颜色 喝 找点 东西 奶粉 水 放 半勺 水解 奶粉
LZL33019,121447000000.0,非常感谢回复,0,非常感谢 回复,非常感谢 回复
LZL33033,121448000000.0,现在就市里有一家康复的。但是我想自己先帮她做做。问问大家一些经验,0,现在 就 市里 有 一家 康复 的 。 但是 我 想 自己 先帮 她 做做 。 问问 大家 一些 经验,市里 一家 康复 想 先帮 做做 问问 经验
LZL33053,121449000000.0,我家之前是有大运动落后的，现在赶上来了。之前一次就测评大夫就问她平常看人多吗，那会儿是四个多月，那会儿就看人少，眼神交流少。现在还是，但好像稍微比之前多一些了 。这个问号不知道是不确定落后，还是怀疑自闭。,0,我家 之前 是 有 大 运动 落后 的 ， 现在 赶上来 了 。 之前 一次 就 测评 大夫 就 问 她 平常 看人 多 吗 ， 那会儿 是 四个 多月 ， 那会儿 就 看人少 ， 眼神 交流 少 。 现在 还是 ， 但 好像 稍微 比 之前 多一些 了   。 这个 问号 不 知道 是 不 确定 落后 ， 还是 怀疑 自闭 。,我家 运动 落后 赶上来 测评 大夫 问 平常 看人 四个 多月 看人少 眼神 交流 少 好像 稍微 多一些 问号 落后 怀疑 自闭
LZL33094,121451000000.0,恩恩谢谢楼主，主要我家老人不看电视不玩手机，每天就和宝宝说话，和他一起玩玩具，但是没有我会逗宝宝玩，连宝宝吃饭奶奶都会和他说话，告诉他正在吃什么，好不好吃，好吃的话给奶奶点点头等等，但我儿子好像听不懂一样，从没点过头，我可能太急了，今天才第一天,0,恩恩 谢谢 楼主 ， 主要 我家 老人 不 看电视 不玩 手机 ， 每天 就 和 宝宝 说话 ， 和 他 一起 玩 玩具 ， 但是 没有 我会 逗 宝宝 玩 ， 连 宝宝 吃饭 奶奶 都 会 和 他 说话 ， 告诉 他 正在 吃 什么 ， 好不好 吃 ， 好吃 的话 给 奶奶 点点头 等等 ， 但 我 儿子 好像 听不懂 一样 ， 从没 点 过头 ， 我 可能 太急 了 ， 今天 才 第一天,恩恩 谢谢 楼主 我家 老人 看电视 不玩 手机 宝宝 说话 玩 玩具 我会 逗 宝宝 玩 宝宝 吃饭 奶奶 说话 告诉 吃 好不好 吃 好吃 奶奶 点点头 儿子 好像 听不懂 从没 点 过头 太急 第一天
LZL33106,121452000000.0,我也希望我儿子没事，是个正常孩子。但当父母的不敢去赌啊。大夫说有问题要干预，我们只能继续干预。,0,我 也 希望 我 儿子 没事 ， 是 个 正常 孩子 。 但 当 父母 的 不敢 去 赌 啊 。 大夫 说 有 问题 要 干预 ， 我们 只能 继续 干预 。,希望 儿子 没事 孩子 父母 赌 大夫 说 干预 只能 干预
LZL33172,121458000000.0,医生让上干预了么？,0,医生 让 上 干预 了 么 ？,医生 干预
LZL33218,121462000000.0,至于你举的例子那是个例。不要把个例拿来做理论依据。,0,至于 你举 的 例子 那 是 个例 。 不要 把 个例 拿来 做 理论依据 。,你举 例子 个例 个例 拿来 做 理论依据
LZL33241,121464000000.0,回复 平凡是福?? 能听懂几个指令？能大约给个数量吗,0,回复   平凡 是 福 ? ?   能 听懂 几个 指令 ？ 能 大约 给 个 数量 吗,回复 平凡 福 听懂 几个 指令 数量
LZL33315,121466000000.0,谢谢  借您吉言,0,谢谢     借 您 吉言,谢谢 吉言
LZL33361,121470000000.0,谢谢你！我每天能感受到温暖的就是来贴吧了。,0,谢谢 你 ！ 我 每天 能 感受 到 温暖 的 就是 来 贴 吧 了 。,谢谢 感受 温暖 贴
LZL33366,121470000000.0,上海儿童医院的章依文，复旦儿童医院的徐琼，虽然她们没有那几个大神有名气，但是号相对好挂，应该也能诊断出来，当然，我也没有去找他们看过，但是就像 Paco_Zhao说的一样，找这些相对名气小一点的，也不会差到哪儿去,1,上海 儿童医院 的 章 依文 ， 复旦 儿童医院 的 徐琼 ， 虽然 她们 没有 那 几个 大神 有名气 ， 但是 号 相对 好 挂 ， 应该 也 能 诊断 出来 ， 当然 ， 我 也 没有 去 找 他们 看过 ， 但是 就 像   Paco _ Zhao 说 的 一样 ， 找 这些 相对 名气 小 一点 的 ， 也 不会 差到 哪儿 去,上海 儿童医院 章 依文 复旦 儿童医院 徐琼 几个 大神 有名气 号 挂 诊断 找 看过 说 找 名气 一点 差到
LZL33421,121478000000.0,老师，能麻烦您看下我的帖子吗？我这段时间在帖子里也陆续更新了些内容，目前主要就是担心眼神，出去感觉对人脸的关注不如别的宝宝高，比如给别的宝宝东西或者拉手之类看脸不多。,0,老师 ， 能 麻烦 您 看 下 我 的 帖子 吗 ？ 我 这 段时间 在 帖子 里 也 陆续 更新 了 些 内容 ， 目前 主要 就是 担心 眼神 ， 出去 感觉 对 人脸 的 关注 不如 别的 宝宝 高 ， 比如 给 别的 宝宝 东西 或者 拉手 之类 看脸 不 多 。,老师 麻烦 帖子 段时间 帖子 里 陆续 更新 内容 担心 眼神 感觉 人脸 关注 宝宝 高 宝宝 东西 拉手 看脸
LZL33445,121480000000.0,现在自闭率应该比以前高了很多～,0,现在 自闭 率 应该 比 以前 高 了 很多 ～,自闭 率 高
LZL33488,121486000000.0,我觉得你家是不是最多发育缓慢 不能算自闭,0,我 觉得 你家 是不是 最 多 发育 缓慢   不能 算 自闭,你家 发育 缓慢 算 自闭
LZL33511,121491000000.0,你孩子怎么样了，不要错过最佳治疗时间,0,你 孩子 怎么样 了 ， 不要 错过 最佳 治疗 时间,孩子 错过 最佳 治疗 时间
LZL33573,121501000000.0,真好，你的孩子很棒！那你有没有给他做干预，比如说送机构，或者在家干预,0,真 好 ， 你 的 孩子 很棒 ！ 那 你 有没有 给 他 做 干预 ， 比如说 送 机构 ， 或者 在家 干预,真 孩子 很棒 有没有 做 干预 送 机构 在家 干预
LZL33624,121509000000.0,最近没大进步 不更新,0,最近 没 大 进步   不 更新,更新
LZL33633,121511000000.0,嗯，明天带他去检查一下语言。。这种自闭症的概率大吗,0,嗯 ， 明天 带 他 去 检查一下 语言 。 。 这种 自闭症 的 概率 大 吗,明天 检查一下 语言 自闭症 概率
LZL33682,121517000000.0,容貌缺陷，具体是怎样？是不是两只眼睛之间没有鼻梁，是平的？鼻子塌，鼻孔翻？之前做基因的几个这样的孩子被拍照比对,0,容貌 缺陷 ， 具体 是 怎样 ？ 是不是 两只 眼睛 之间 没有 鼻梁 ， 是 平 的 ？ 鼻子 塌 ， 鼻孔 翻 ？ 之前 做 基因 的 几个 这样 的 孩子 被 拍照 比 对,容貌 缺陷 两只 眼睛 之间 鼻梁 平 鼻子 塌 鼻孔 翻 做 基因 几个 孩子 拍照
LZL33784,121527000000.0,改掉，还习惯重复语言，自言自语的,0,改掉 ， 还 习惯 重复 语言 ， 自言自语 的,改掉 习惯 重复 语言 自言自语
LZL33802,121528000000.0,谢谢好心的，有责任感的爸爸。我孩子1岁零4个月，刚被诊断为疑似自闭症。看了你的文章，感觉心里逐渐从慌乱冷静了下来。,0,谢谢 好心 的 ， 有 责任感 的 爸爸 。 我 孩子 1 岁 零 4 个 月 ， 刚 被 诊断 为 疑似 自闭症 。 看 了 你 的 文章 ， 感觉 心里 逐渐 从 慌乱 冷静 了 下来 。,谢谢 好心 责任感 爸爸 孩子 岁 零 月 诊断 疑似 自闭症 文章 感觉 慌乱 冷静
LZL33882,121549000000.0,请问是什么都不说呢，还是……爸妈会叫吗，能正确指出爸妈吗,0,请问 是 什么 都 不 说 呢 ， 还是 … … 爸妈 会 叫 吗 ， 能 正确 指出 爸妈 吗,请问 说 爸妈 正确 指出 爸妈
LZL33909,121552000000.0,谢谢你从开贴就开始的支持，三竹妈妈,0,谢谢 你 从 开贴 就 开始 的 支持 ， 三竹 妈妈,谢谢 开贴 支持 三竹 妈妈
LZL33930,121552000000.0,加QQ啥的，注意甄别下，别是卖药的啥的。嗯，一定是我小人之心度君子之腹了，勿怪,0,加 QQ 啥 的 ， 注意 甄别 下 ， 别是 卖药 的 啥 的 。 嗯 ， 一定 是 我 小人 之心 度君子之腹 了 ， 勿 怪,加 甄别 卖药 小人 之心 度君子之腹 勿
LZL34033,121562000000.0,目前20个月，每天去三个小时。,0,目前 20 个 月 ， 每天 去 三个 小时 。,月 三个 小时
LZL34035,121562000000.0,这种简单的知道，但是要不要去医院，他估计还不懂，没跟他讲过医院的故事啥的。看书是喜欢看小猪佩奇的，可以坐着看一上午，但是没有兴趣的书就不爱看，只看一页就不看了。所以我都搞不懂他看懂没有，小猪佩奇肯定是看得懂的，看太多遍了。,0,这种 简单 的 知道 ， 但是 要 不要 去 医院 ， 他 估计 还 不 懂 ， 没 跟 他 讲 过 医院 的 故事 啥 的 。 看书 是 喜欢 看 小猪 佩奇 的 ， 可以 坐 着 看 一上午 ， 但是 没有 兴趣 的 书 就 不 爱看 ， 只 看 一页 就 不 看 了 。 所以 我 都 搞不懂 他 看 懂 没有 ， 小猪 佩奇 肯定 是 看得懂 的 ， 看太 多遍 了 。,简单 医院 估计 懂 讲 医院 故事 看书 喜欢 小猪 佩奇 坐 一上午 兴趣 书 爱看 一页 搞不懂 懂 小猪 佩奇 肯定 看得懂 看太 多遍
LZL34039,121563000000.0,先在网上挂，挂到号再去广州。,0,先 在 网上 挂 ， 挂到 号 再 去 广州 。,先 网上 挂 挂到 号 广州
LZL34060,121566000000.0,如指着红绿灯的图片问他，哪个灯亮可以走，哪个灯亮不能走，这种有点逻辑的他懂吗？会不会给玩具宝宝吃饭，打针之类的模拟行为。如果这两个没问题，那基本就没问题。,0,如 指着 红绿灯 的 图片 问 他 ， 哪个 灯亮 可以 走 ， 哪个 灯亮 不能 走 ， 这种 有点 逻辑 的 他 懂吗 ？ 会 不会 给 玩具 宝宝 吃饭 ， 打针 之类 的 模拟 行为 。 如果 这 两个 没 问题 ， 那 基本 就 没 问题 。,指着 红绿灯 图片 问 灯亮 走 灯亮 走 逻辑 懂吗 玩具 宝宝 吃饭 打针 模拟 两个
LZL34061,121566000000.0,巧虎益智类的教材和玩具买过没，一个月一期，如果他每一期的玩具都基本会玩，书也懂就没啥大问题。,0,巧虎 益智类 的 教材 和 玩具 买过 没 ， 一个月 一期 ， 如果 他 每 一期 的 玩具 都 基本 会 玩 ， 书 也 懂 就 没 啥 大 问题 。,巧虎 益智类 教材 玩具 买过 一个月 一期 一期 玩具 玩 书 懂
LZL34129,121574000000.0,社交的顺序是认知-理解-沟通。沟通是放最后，没有认知和理解就不会有社交的语言，不会语言只是个表像，就像感冒发烧一样，发烧只是个表现，原因是你病毒或者细菌感染了。,0,社交 的 顺序 是 认知 - 理解 - 沟通 。 沟通 是 放 最后 ， 没有 认知 和 理解 就 不会 有 社交 的 语言 ， 不会 语言 只是 个表像 ， 就 像 感冒 发烧 一样 ， 发烧 只是 个 表现 ， 原因 是 你 病毒 或者 细菌 感染 了 。,社交 顺序 认知 理解 沟通 沟通 放 认知 理解 社交 语言 语言 个表像 感冒 发烧 发烧 表现 原因 病毒 细菌 感染
LZL34132,121574000000.0,因为实验对象太少，所以理论支持不足。但是试试未尝不可,0,因为 实验 对象 太 少 ， 所以 理论 支持 不足 。 但是 试试 未尝不可,实验 对象 太 少 理论 支持 试试 未尝不可
LZL34135,121574000000.0,我三天前是在北医六的郭神看的，十分钟，诊断自闭症。并且他认为自闭症跟看电子产品没关系，跟母亲的疏忽也没关系，完全是先天的问题。虽然他是这个领域的权威，但他的这个观点我不认同。人是有社会性的，狼孩只会狼嚎是因为他没有人教他人类的语言,3,我 三天 前 是 在 北医 六 的 郭神 看 的 ， 十分钟 ， 诊断 自闭症 。 并且 他 认为 自闭症 跟 看 电子产品 没关系 ， 跟 母亲 的 疏忽 也 没关系 ， 完全 是 先天 的 问题 。 虽然 他 是 这个 领域 的 权威 ， 但 他 的 这个 观点 我 不 认同 。 人 是 有 社会性 的 ， 狼孩 只会 狼嚎 是因为 他 没有 人教 他 人类 的 语言,三天 前 北医 六 郭神 十分钟 诊断 自闭症 自闭症 电子产品 没关系 母亲 疏忽 没关系 先天 领域 权威 观点 认同 社会性 狼孩 只会 狼嚎 是因为 人教 人类 语言
LZL34178,121579000000.0,那可能也是自闭症的常见症状表现,0,那 可能 也 是 自闭症 的 常见 症状 表现,自闭症 常见 症状 表现
LZL34184,121579000000.0,一些心理学方法，罚时出局，没你想的那么严重,0,一些 心理学 方法 ， 罚时 出局 ， 没 你 想 的 那么 严重,心理学 方法 罚时 出局 想
LZL34220,121582000000.0,还有一个就是基于孩子年龄要理解大人的话。有的小孩会说话，完全是乱回答。有的小孩不会说，不懂就乱指。理解能力好的自闭儿童，康复起来也快。,3,还有 一个 就是 基于 孩子 年龄 要 理解 大人 的话 。 有 的 小孩 会 说话 ， 完全 是 乱 回答 。 有 的 小孩 不会 说 ， 不 懂 就 乱 指 。 理解能力 好 的 自闭 儿童 ， 康复 起来 也 快 。,孩子 年龄 理解 大人 小孩 说话 乱 回答 小孩 说 懂 乱 指 理解能力 自闭 儿童 康复
LZL34236,121587000000.0,你看到的是多大小孩？我孩子也喜欢转，现在3岁比2岁时候强很多了,0,你 看到 的 是 多 大 小孩 ？ 我 孩子 也 喜欢 转 ， 现在 3 岁 比 2 岁 时候 强 很多 了,小孩 孩子 喜欢 转 岁 岁 强
LZL34252,121587000000.0,你孩子是公立幼儿园吗？我家上的是公立的，老师全部是事业编制，归机关事务管理局管，据说都非常厉害。旁边还有个幼儿园是妇联办的，老师也都是有编制的。反正没个省油的灯。,0,你 孩子 是 公立 幼儿园 吗 ？ 我家 上 的 是 公立 的 ， 老师 全部 是 事业 编制 ， 归 机关 事务 管理局 管 ， 据说 都 非常 厉害 。 旁边 还有 个 幼儿园 是 妇联 办 的 ， 老师 也 都 是 有 编制 的 。 反正 没个 省油的灯 。,孩子 公立 幼儿园 我家 公立 老师 事业 编制 机关 事务 管理局 厉害 旁边 幼儿园 妇联 办 老师 编制 反正 没个 省油的灯
LZL34280,121587000000.0,母乳也要戒掉吗？一般的奶粉是不是也不能喝啊？请老师解惑，感谢,3,母乳 也 要 戒掉 吗 ？ 一般 的 奶粉 是不是 也 不能 喝 啊 ？ 请 老师 解惑 ， 感谢,母乳 戒掉 奶粉 喝 请 老师 解惑 感谢
LZL34296,121589000000.0,自闭症是没有自我引起的社交障碍，阿斯伯格是不理解面部表情引起的社交障碍,0,自闭症 是 没有 自我 引起 的 社交 障碍 ， 阿 斯伯格 是 不 理解 面部 表情 引起 的 社交 障碍,自闭症 自我 社交 障碍 斯伯格 理解 面部 表情 社交 障碍
