no,id,title,Category
LZL53686,1.23434E+11,我主要就是因为恐惧而不愿意跟别人交流，害怕别人会伤害我，只跟少数的三四个人交流得很好，甚至很多时候都不能很好地跟我父母沟通。没兴趣参加各种活动。我比较孤立，我反应特别慢，问我问题我会纠结好久才回答得上来。甚至有时别人主动找我说话我都拒绝了。对生活特别绝望。,0
LZL53697,1.23435E+11,南宁朝阳路钻石广场66号，0771-2442380,1
LZL53722,1.2344E+11,入园还要考试？中国孩子太不容易了,0
LZL53773,1.2345E+11,我压根不敢往后想,0
LZL53870,1.23462E+11,网上的医院不可信,0
LZL53899,1.23466E+11,这一个月的改变还是很大的，就是应名不好除非在名字后面加要求，但有的时候也要说几次。说话还是硬伤现在只会叠词加动词。眼神现在很好，经常主动过来叫你，并且离你特别近看你。指令一般的他都能听懂并执行，也开始分享指物了。昨天2周4个月了。不排斥小朋友会一起玩并模仿,0
LZL53915,1.23468E+11,那还不一样。我儿子是没眼神对视，但是问他问题都会回应你，很多描述性语言，缺乏情感类语言。哎，纠结死了，三周岁了，家里人觉得没问题，我自己觉得问题很大,0
LZL53986,1.23483E+11,你家孩子是不是过敏体质呀,0
LZL54004,1.23485E+11,回复 Clartebrutale 可以看我22楼，有说过，我当时得了抑郁症，很严重很严重，每天吃不下，睡不着，早上4点多就会醒，醒了胸口堵的痛，每天就是行尸走肉，什么力气都没有。脑子里想的都是自杀，带着孩子一起死，真的很可怕。后来我妈**着我去看医生，其实那时候我是拒绝看医生的,2
LZL54024,1.23486E+11,糖浆不能吃，时常便秘现在好点,0
LZL54057,1.23491E+11,谢谢你，真心感谢你给我的信心,0
LZL54058,1.23491E+11,加油，一起加油，希望咱们都会越来越好,0
LZL54088,1.23495E+11,谢谢你,0
LZL54089,1.23495E+11,您好，2岁宝宝大概一天需要200微克（mcg或者ug)，4岁以上宝宝需要400微克。一般B12的补剂里都捎带着叶酸。,0
LZL54095,1.23496E+11,真心的吗,0
LZL54107,1.23496E+11,你是想自杀吗？不后悔,0
LZL54121,1.23499E+11,好好带孩子，会出奇迹的！我家孩子当时情况也很严重，现在一年多带下来，全好了!,0
LZL54148,1.23501E+11,不纠结是与不是，落后了就抓紧干预，我们一起加油。,0
LZL54173,1.23504E+11,你家宝宝现在多大？我家宝宝现在好一些，还开口说话了，但不听指令，自闭症状,0
LZL54210,1.23508E+11,先教认知吧,0
LZL54227,1.23509E+11,根本不是自闭，别自己吓自己了,0
LZL54249,1.23511E+11,cxw20212127麻烦加我,2
LZL54282,1.23514E+11,加油，我家的之前整天看电视，现在断了电视了，希望能往好的方面发展,0
LZL54288,1.23514E+11,那我怎么办，难道就不工作了吗？,0
LZL54352,1.23521E+11,我女儿也是退化型，唉。你们好点么,0
LZL54359,1.23522E+11,您孩子是否测试前已经停奶？如果没停那么过，那么从IgG结果看奶制品对您家孩子没有太大影响。鸡蛋，面，大豆制品，西红柿不能吃，玉米少吃。牛奶暂时不需要停，但也别喝太多。您给孩子停了蛋面豆以后，观察下孩子的变化。如果孩子变化不明显自闭现象没有改善再停奶试试。大米没关系的，玉米吃有机的,0
LZL54380,1.23524E+11,现在在交流着。,0
LZL54402,1.23528E+11,恩，我是这样想的，我担心我发指令恢复效果不好，很少理我。,0
LZL54420,1.23529E+11,谢啦,0
LZL54562,1.23545E+11,对的,0
LZL54567,1.23546E+11,你是我的目标??。我们一起进步。我的孩子有进步，我可以过来更新吗,0
LZL54584,1.23548E+11,三附院是磁疗一类的好像，我觉得我家孩子没那么严重就没去，中医一附院是我们最先看的医院，也是我最讨厌的医院。因为我们去测评的时候测评人员很没耐心，去找医生看结果的时候医生连孩子都没看就拿着报告跟我说我们是中度问题需要住院,0
LZL54638,1.23551E+11,两周八，还不会说话，别的都挺好,0
LZL54674,1.23553E+11,淡定。哪里不足补哪里 玩中学吧 这么小。还有 就是跟她多说 多引导。看到什么都可以说 生活中多引导。教教你就有经验了。不要让孩子自己一个人呆太久。,0
LZL54686,1.23554E+11,宝妈带宝宝去看了吗？宝宝现在怎么样了？你们都发现得早，我到宝宝九个半月才发现，之前虽然有怀疑没怎么上心，现在后悔得要死。,0
LZL54752,1.23561E+11,年龄闹的，也许后面孩子会发展的更好，不用带帽呢,0
LZL54767,1.23562E+11,71=8075=954v信去字符,0
LZL54768,1.23562E+11,我家和你家的差不多。。。心里特别怕。。。老婆也怕，不敢去查.31个月了。。。特别难受,0
LZL54807,1.23565E+11,我们也是测出心肌酶高，医生让禁食奶蛋麦，请问你们禁食后心肌酶确实降下来了吗？然后孩子有明显进步的？,3
LZL54819,1.23566E+11,谢谢，我们住院，心肌酶与肝功能应该检查过了，食物不耐受和过敏源我们还没查，准备去查一下,0
LZL54921,1.23577E+11,我在医院，那个医生让我查食物耐受，结果出来之后显示牛奶和鸡蛋不能吃,3
LZL54938,1.23579E+11,郭延庆，靠谱，黄牛，代挂,1
LZL54949,1.23581E+11,孩子状态是动态变化的，所谓摘帽就是，当初找医生诊断时孩子确是是自闭症症状，但是后来孩子明显好转了甚至正常了，就是所谓摘帽。大多数医生的观点是自闭症终身不可治愈，尤其是百度百科也这样写，实际有很大误区，可以看看邹小兵最近的言论。有几张图我发出来。,3
LZL54989,1.23584E+11,正常都会有偶然性,0
LZL55085,1.23591E+11,我儿子27个月也是没什么语言，无意识的叫爸爸，理解认知都不是很好，我心都碎了,0
LZL55104,1.23591E+11,谢谢你，我家现在已经没事了。,0
LZL55127,1.23593E+11,好巧啊！请问你的孩子是在希望岛上课吗？你觉得这个机构怎么样呢？,1
LZL55143,1.23595E+11,假性自闭症有啥特点吗？我家宝宝是从未教过她，并且她天天玩电子产品,0
LZL55204,1.236E+11,宝妈，我的跟你孩子情况也差不多，我现在也是头疼,0
LZL55255,1.23605E+11,你家才一岁，平时多引导，多和孩子说话，先观察下，太小，先关注着。,0
LZL55265,1.23605E+11,小宝机构干预了七个月，我前文也讲过，后来情绪越来越糟糕，天天挨批评，自信心受挫都不敢看个训老师，尽管小宝模仿能力很好，也有很好的主动性，但在这个老师眼里，这个自我，行为情绪问题。同班家长也没谁会觉得小宝能力有多好,0
LZL55369,1.23612E+11,补充，据我的经验和你的描述，我判断不是，但我并没有诊断的权力哦~,0
LZL55372,1.23613E+11,典型自闭症,0
LZL55405,1.23615E+11,叫他必须有事情 不能老是没事叫他,0
LZL55432,1.23617E+11,楼主说的有道理，问别人，别人永远说你孩子没问题，耽误事,0
LZL55446,1.23619E+11,很厉害了，淼淼在29个月的时候，连妈妈都不会叫。我家要是同期有你家这程度，我都不会在这个贴吧出现了,0
LZL55547,1.23632E+11,我家孩子除了在外眼神不对，别的什么都很正常……我还发现他不敢近距离看人……我也在纠结,0
LZL55563,1.23634E+11,是。一定要禁食奶蛋面。,3
LZL55569,1.23634E+11,问您个问题，你怎么教孩子对视？,0
LZL55577,1.23635E+11, 您家孩子多大了?大部分正常小龄孩子看到陌生人眼睛是一直盯着别人看的，只有很少不这样的。我家的和其他人对视没问题，但没其他孩子那样一直盯着陌生人看，偶尔会有 但很少很少,0
LZL55599,1.23638E+11,留意配料表有没有麦芽糊精，乳糖这些,0
LZL55604,1.23639E+11,谢谢 我也看过你的帖子 哎 大家都是辛辛苦苦怀胎十月生的心头肉 怎么会差距那么大 孩子确实在进步 但是一看见能说会道的孩子 心里就默默的难受 不是孩子让我失望 确实之前自己教得少 全部交给了电视 现在慢慢追赶 但总一想起是自闭就难受得流泪,0
LZL55665,1.23651E+11,有，但是从来不主动找你互动，都是被动的,0
LZL55731,1.23659E+11,你分析的很到位，尤其生完孩子发现这个问题，我开始异常敏感和追求完美，带着有色眼镜甚至对他的要求比NT还高，结果整的自己很累很焦虑，好在也适应了这个节奏，但心里的存疑和压力确实需要一个含金量很高的人才能真正让我放下。,0
LZL55741,1.23661E+11,做一个食物不耐受检查，就知道该忌什么了,0
LZL55748,1.23662E+11,打算去做的。我先给孩子停止了牛奶和面粉鸡蛋。,0
LZL55812,1.23665E+11,不是自闭症,0
LZL55871,1.23672E+11,????有人说我是骗子，你说我骗他们什么了？????,0
LZL55907,1.23675E+11,我们也是10号上午看的，5号，我们是14个月发现有问题，一直看到现在2周8，但也没给结论就说阿斯伯格特质，还得继续看，随诊。,0
LZL55912,1.23676E+11,那有看过医生，采取过干预吗？,0
LZL55951,1.23678E+11,没有语言，不懂指令，我帖子里有写的。,0
LZL55999,1.23686E+11,我在国外.下个星期和我们的区教育部门开会.期待拿一些服务.例如会派个语言老师一天会来我儿子上一个小时的课。另外我儿子的惊喜活动简直差.到时候也会有这个服务吧,0
LZL56047,1.2369E+11,孩子会自己蹲起拉大便吗.我家孩子不愿意自己拉.一会流一点.,0
LZL56069,1.23692E+11,谢谢，感觉郭医生看得很专业也很仔细，我带孩子去我们这里的医院检查过，医生跟孩子几乎没沟通，就叫下他名字，然后全程跟父母聊天，测试报告出来也不看结果就下定论了。真想带孩子去专家看看，因为最近孩子表现一切都非常好，干预机构那里看了也说没什么问题，请问排号久吗？,0
LZL56100,1.23698E+11,顶,0
LZL56120,1.237E+11,那就别让孩子自己玩，别让他闲着。干预如果能做好这一点，肯定不会错，加油，有什么不懂的也可以问我，我很乐意帮助家长。,0
LZL56123,1.237E+11,嗯，现在进步大吗,0
LZL56134,1.23701E+11,对啊，好情感细腻的一位好爸爸，和我家的也是天壤之别,0
LZL56155,1.23704E+11,去机构半个月了啥改变也没有老师说模仿差，教他也不学，认知也差，愁死了,0
LZL56162,1.23704E+11,是的，我孩子注意力不集中，去南宁市朝阳钻石广场幸福家庭康复机构上了三个月感统课改善好多了。上课老师反应孩子上课很专注，学习成绩进步很大了。,1
LZL56229,1.23712E+11,是啊，我也抱有一丝希望的，所以我才说7岁啊，如果连小学他都去不了，我简直不敢想象他以后的生活，我宁愿带着他一起消失！,0
LZL56232,1.23712E+11,22个月确诊典型。,0
LZL56244,1.23712E+11,没有，我家三岁半才开始干预的,0
LZL56249,1.23713E+11,是啊 最近看见什么都指着说个不停然后还需要我看 你不要着急 先从他感兴趣的开始教,0
LZL56251,1.23713E+11,不好意思是QQ群，大家私信留言我发群号给大家就行了,2
LZL56265,1.23714E+11,现在的生活节奏太快，父母往往忙于工作，忽略了孩子，缺乏陪伴，孩子才会这样。,3
LZL56286,1.23717E+11,我微信是18038668333 孩子2岁了 才发现自闭疑似。已经连续两天没睡了。目前在挂邹小兵的号。大宝是女孩四岁，早产3斤是正常的  小宝2岁 没有早产  现在发现自闭 可以拉我进几个群吗 我想问一下广州哪个机构比较好,0
LZL56306,1.23718E+11,不知道，家长心里干着急，老师说没有学习动机,0
LZL56368,1.23725E+11,恩，教的时候声音，图像，手把手，刺激多一点，孩子愉快一点的时候教。,0
LZL56369,1.23725E+11,谢谢！,0
LZL56388,1.23727E+11,很多比你更坎坷的家长，但都没有放弃的，加油你一定也可以度过这个阶段的,0
LZL56471,1.23736E+11,顶,0
LZL56502,1.23741E+11,是不是自闭症我也不在意了，而且发育慢也挺让人担心，毕竟我也不知道孩子什么时候能追上普通小朋友，未来会怎样,0
LZL56702,1.23767E+11,说的没错,0
LZL56739,1.23771E+11,这么小的小孩，你应该观察他的互动，对视，交往性的笑等等。跟你互动很好，出门对陌生人的好奇也不错，你就不用太担心，慢慢开始教他认知,0
LZL56749,1.23773E+11,哎，我也是，刚两岁，发现一个月了，最近生不如死！,0
LZL56756,1.23773E+11,好的，谢谢，等他再稍微大点，能听懂多的再教，他学习东西也是分情况。比如他喜欢的汽车类，教一遍就记住再也忘不了，教说话就是不会。,0
LZL56766,1.23774E+11,机构一个小朋友也是两岁来上课，上一对一语言和感统，手工，才两个月，眼神出来了，语言也一两个字，之前啥都不懂的样子，现在感觉能听懂别人说的一些话了，所以说一切都有可能。,1
